Article ID	Pub. Year	Authors	Affiliations	Authors with Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000219	2015	Luke Fernandez	Weber State University	Luke Fernandez, Weber State University	Studying Up: A Review of Alice Marwick’s Status Update	000484	000049	000209	000034	000685	000217	000112	000512	000023	000202	https://dhq.digitalhumanities.org/vol/9/2/000219/000219.html
000220	2015	Alan Bilansky	University of Illinois, Urbana-Champaign	Alan Bilansky, University of Illinois, Urbana-Champaign	TypeWright: An Experiment in Participatory Curation	000227	000546	000071	000372	000323	000184	000470	000288	000025	000029	https://dhq.digitalhumanities.org/vol/9/4/000220/000220.html
000221	2015	Isabel Galina Russell	Instituto de Investigaciones Bibliotecológicas, Universidad Nacional Autónoma de México (UNAM)	Isabel Galina Russell, Instituto de Investigaciones Bibliotecológicas, Universidad Nacional Autónoma de México (UNAM)	Creating a regional DH community – A Case Study of the RedHD	000312	000591	000453	000323	000365	000352	000355	000314	000631	000393	https://dhq.digitalhumanities.org/vol/9/3/000221/000221.html
000222	2015	David M. Berry | Erik Borra | Anne Helmond | Jean-Christophe Plantin | Jill Walker Rettberg	University of Sussex | University of Amsterdam | University of Amsterdam | London School of Economics and Political Science | University of Bergen	David M. Berry, University of Sussex; Erik Borra, University of Amsterdam; Anne Helmond, University of Amsterdam; Jean-Christophe Plantin, London School of Economics and Political Science; Jill Walker Rettberg, University of Bergen	The Data Sprint Approach: Exploring the field of Digital Humanities through Amazon’s Application Programming Interface	000029	000715	000734	000473	000600	000025	000709	000670	000509	000224	https://dhq.digitalhumanities.org/vol/9/3/000222/000222.html
000223	2015	Cameron Blevins | Lincoln Mullen	Rutgers University | George Mason University	Cameron Blevins, Rutgers University; Lincoln Mullen, George Mason University	Jane, John … Leslie? A Historical Method for Algorithmic Gender Prediction	000377	000043	000448	000738	000044	000622	000808	000045	000042	000333	https://dhq.digitalhumanities.org/vol/9/3/000223/000223.html
000224	2015	Michael L. Black	University of Massachusetts Lowell	Michael L. Black, University of Massachusetts Lowell	A Textual History of Mozilla: Using Topic Modeling to Trace Sociocultural Influences on Software Development	000160	000222	000140	000684	000700	000271	000197	000333	000157	000029	https://dhq.digitalhumanities.org/vol/9/3/000224/000224.html
000225	2015	Robert Dennis Watkins | Tom Lindsley	Idaho State University | Interaction Designer, Workiva	Robert Dennis Watkins, Idaho State University; Tom Lindsley, Interaction Designer, Workiva	Sequential Rhetoric: Using Freire and Quintilian to Teach Students to Read and Create Comics	000214	000230	000218	000390	000356	000557	000494	000193	000234	000203	https://dhq.digitalhumanities.org/vol/9/4/000225/000225.html
000226	2016	Kevin G. Smith	Northeastern University	Kevin G. Smith, Northeastern University	A Writing Studies Review of Jim Ridolfo and William Hart-Davidson, editors, Rhetoric and the Digital Humanities	000232	000193	000557	000225	000077	000167	000047	000177	000394	000403	https://dhq.digitalhumanities.org/vol/10/1/000226/000226.html
000227	2015	Tom Schofield | David Kirk | Telmo Amaral | Marian Dörk | Mitchell Whitelaw | Guy Schofield | Thomas Ploetz	Culture Lab, Newcastle University | Digital Interactions Group, Newcastle University | Digital Interactions Group, Newcastle University | Potsdam University of Applied Sciences, Institute for Urban Futures | Faculty of Arts and Design, University of Canberra | Digital Interactions Group, Newcastle University | Digital Interactions Group, Newcastle University	Tom Schofield, Culture Lab, Newcastle University; David Kirk, Digital Interactions Group, Newcastle University; Telmo Amaral, Digital Interactions Group, Newcastle University; Marian Dörk, Potsdam University of Applied Sciences, Institute for Urban Futures; Mitchell Whitelaw, Faculty of Arts and Design, University of Canberra; Guy Schofield, Digital Interactions Group, Newcastle University; Thomas Ploetz, Digital Interactions Group, Newcastle University	Archival Liveness: Designing with Collections Before and During Cataloguing and Digitization	000327	000179	000151	000184	000084	000206	000414	000205	000173	000491	https://dhq.digitalhumanities.org/vol/9/3/000227/000227.html
000228	2016	Stefania Forlini | Uta Hinrichs | Bridget Moynihan	University of Calgary | University of St. Andrews | University of Calgary	Stefania Forlini, University of Calgary; Uta Hinrichs, University of St. Andrews; Bridget Moynihan, University of Calgary	The Stuff of Science Fiction: An Experiment in Literary History	000259	000046	000547	000289	000341	000151	000414	000146	000142	000266	https://dhq.digitalhumanities.org/vol/10/1/000228/000228.html
000229	2016	Douglas Ernest Duhaime	University of Notre Dame	Douglas Ernest Duhaime, University of Notre Dame	Textual Reuse in the Eighteenth Century: Mining Eliza Haywood’s Quotations	000295	000012	000286	000203	000341	000687	000188	000323	000140	000190	https://dhq.digitalhumanities.org/vol/10/1/000229/000229.html
000230	2015	Jason Muir Helms	Texas Christian University	Jason Muir Helms, Texas Christian University	Is this Article a Comic?	000214	000212	000139	000225	000280	000011	000015	000088	000340	000185	https://dhq.digitalhumanities.org/vol/9/4/000230/000230.html
000231	2016	Jeffrey Charles Witt	Loyola University Maryland	Jeffrey Charles Witt, Loyola University Maryland	The Sentences Commentary Text Archive: Laying the Foundation for the Analysis, Use, and Reuse of a Tradition	000424	000455	000061	000199	000052	000088	000144	000184	000150	000323	https://dhq.digitalhumanities.org/vol/10/1/000231/000231.html
000232	2016	Alan Bilansky	University of Illinois at Urbana-Champaign	Alan Bilansky, University of Illinois at Urbana-Champaign	A Digital Humanist-Informatician Review of Jim Ridolfo and William Hart-Davidson, editors, Rhetoric and the Digital Humanities	000311	000274	000177	000226	000167	000436	000239	000119	000193	000077	https://dhq.digitalhumanities.org/vol/10/1/000232/000232.html
000233	2016	Katrina Anderson | Lindsey Bannister | Janey Dodd | Deanna Fong | Michelle Levy | Lindsey Seatter	Simon Fraser University | Simon Fraser University | University of British Columbia | Simon Fraser University | Simon Fraser University | University of Victoria	Katrina Anderson, Simon Fraser University; Lindsey Bannister, Simon Fraser University; Janey Dodd, University of British Columbia; Deanna Fong, Simon Fraser University; Michelle Levy, Simon Fraser University; Lindsey Seatter, University of Victoria	Student Labour and Training in Digital Humanities	000202	000209	000322	000320	000416	000112	000335	000721	000435	000077	https://dhq.digitalhumanities.org/vol/10/1/000233/000233.html
000234	2015	Nick Sousanis	University of Calgary	Nick Sousanis, University of Calgary	Behind the Scenes of a Dissertation in Comics Form	000218	000212	000214	000494	000372	000011	000678	000560	000056	000290	https://dhq.digitalhumanities.org/vol/9/4/000234/000234.html
000235	2016	Luise Borek | Quinn Dombrowski | Jody Perkins | Christof Schöch	Technical University of Darmstadt | Miami University | Miami University | University of Würzburg	Luise Borek, Technical University of Darmstadt; Quinn Dombrowski, Miami University; Jody Perkins, Miami University; Christof Schöch, University of Würzburg	TaDiRAH: a Case Study in Pragmatic Classification	000121	000461	000193	000108	000233	000029	000701	000638	000159	000401	https://dhq.digitalhumanities.org/vol/10/1/000235/000235.html
000236	2016	Lisa Tweten | Gwynaeth McIntyre | Chelsea Gardner	University of British Columbia | University of British Columbia | University of British Columbia	Lisa Tweten, University of British Columbia; Gwynaeth McIntyre, University of British Columbia; Chelsea Gardner, University of British Columbia	From Stone to Screen: Digital Revitalization of Ancient Epigraphy	000003	000546	000372	000034	000030	000144	000775	000651	000256	000240	https://dhq.digitalhumanities.org/vol/10/1/000236/000236.html
000237	2015	Neil Bernstein | Kyle Gervais | Wei Lin	Ohio University | University of Western Ontario | Ohio University	Neil Bernstein, Ohio University; Kyle Gervais, University of Western Ontario; Wei Lin, Ohio University	Comparative rates of text reuse in classical Latin hexameter poetry	000683	000323	000029	000382	000034	000012	000734	000327	000286	000025	https://dhq.digitalhumanities.org/vol/9/3/000237/000237.html
000238	2016	Renée Farrar	United States Military Academy at West Point	Renée Farrar, United States Military Academy at West Point	Word Processor Art: How "User-friendly" Inhibits Creativity	000081	000409	000173	000275	000159	000507	000356	000019	000122	000169	https://dhq.digitalhumanities.org/vol/10/1/000238/000238.html
000239	2016	John F. Barber	The Creative Media & Digital Culture Program, Washington State University Vancouver	John F. Barber, The Creative Media & Digital Culture Program, Washington State University Vancouver	Sound and Digital Humanities: reflecting on a DHSI course	000232	000274	000311	000543	000177	000119	000557	000167	000336	000193	https://dhq.digitalhumanities.org/vol/10/1/000239/000239.html
000240	2016	Lindsey Eckert | Julia Grandison	Georgia State University | University of Toronto	Lindsey Eckert, Georgia State University; Julia Grandison, University of Toronto	The Almanac Archive: Theorizing Marginalia and "Duplicate" Copies in the Digital Realm	000003	000108	000372	000179	000175	000761	000537	000059	000174	000327	https://dhq.digitalhumanities.org/vol/10/1/000240/000240.html
000241	2016	James O’Sullivan | Mary Galvin | Diane Jakacki	University of Sheffield | University College Cork | Bucknell University	James O’Sullivan, University of Sheffield; Mary Galvin, University College Cork; Diane Jakacki, Bucknell University	Introduction to the Digital Humanities Summer Institute Colloquium Special Issue	000279	000554	000317	000471	000415	000706	000081	000007	000436	000163	https://dhq.digitalhumanities.org/vol/10/1/000241/000241.html
000242	2016	Rosie Graham	University of Birmingham	Rosie Graham, University of Birmingham	From Kindling to Kindles: A Review of Matt Hayler, Challenging the Phenomena of Technology: Embodiment, Expertise and Evolved Knowledge (Basingstoke: Palgrave Macmillan, 2015)	000049	000356	000373	000389	000457	000282	000564	000277	000120	000256	https://dhq.digitalhumanities.org/vol/10/2/000242/000242.html
000243	2016	Kevin Lewis	Virginia Tech	Kevin Lewis, Virginia Tech	A Review of "Memes in Digital Culture"	000271	000280	000356	000248	000639	000564	000282	000361	000118	000344	https://dhq.digitalhumanities.org/vol/10/2/000243/000243.html
000244	2016	Christopher N. Warren | Daniel Shore | Jessica Otis | Lawrence Wang | Mike Finegold | Cosma Shalizi	Carnegie Mellon University | Georgetown University | Carnegie Mellon University | Carnegie Mellon University | Carnegie Mellon University | Carnegie Mellon University	Christopher N. Warren, Carnegie Mellon University; Daniel Shore, Georgetown University; Jessica Otis, Carnegie Mellon University; Lawrence Wang, Carnegie Mellon University; Mike Finegold, Carnegie Mellon University; Cosma Shalizi, Carnegie Mellon University	Six Degrees of Francis Bacon: A Statistical Method for Reconstructing Large Historical Social Networks	000263	000026	000097	000400	000289	000770	000415	000296	000300	000604	https://dhq.digitalhumanities.org/vol/10/3/000244/000244.html
000245	2016	Monica Berti | Bridget Almas | Gregory R. Crane	University of Leipzig | Tufts University | Tufts University and University of Leipzig	Monica Berti, University of Leipzig; Bridget Almas, Tufts University; Gregory R. Crane, Tufts University and University of Leipzig	The Leipzig Open Fragmentary Texts Series (LOFTS)	000350	000196	000029	000593	000424	000025	000028	000430	000447	000030	https://dhq.digitalhumanities.org/vol/10/2/000245/000245.html
000246	2016	Anna Foka | Viktor Arvidsson	Umeå University | Swedish Center for Digital Innovation. Department of Informatics, University of Oslo	Anna Foka, Umeå University; Viktor Arvidsson, Swedish Center for Digital Innovation. Department of Informatics, University of Oslo	Experiential Analogies: A Sonic Digital Ekphrasis as a Digital Humanities Project	000396	000395	000482	000146	000710	000252	000024	000250	000385	000030	https://dhq.digitalhumanities.org/vol/10/2/000246/000246.html
000247	2016	Caroline T Schroeder | Amir Zeldes	University of the Pacific | Georgetown University	Caroline T Schroeder, University of the Pacific; Amir Zeldes, Georgetown University	Raiders of the Lost Corpus	000538	000447	000030	000683	000197	000495	000382	000025	000649	000676	https://dhq.digitalhumanities.org/vol/10/2/000247/000247.html
000248	2016	Johanna Drucker | Patrik BO Svensson	UC Los Angeles | Umeå University	Johanna Drucker, UC Los Angeles; Patrik BO Svensson, Umeå University	The Why and How of Middleware	000304	000081	000206	000227	000356	000819	000136	000310	000265	000668	https://dhq.digitalhumanities.org/vol/10/2/000248/000248.html
