Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000273	2016	Timothy Messer-Kruse	Bowling Green State University	Racial Proxies in Daily News: A Case Study of the Use of Directional Euphemisms	000609	000066	000148	000461	000513	000680	000289	000137	000091	000682	https://digitalhumanities.org/dhq/vol/10/4/000273/000273.html
000274	2016	Elizabeth Polcha	Northeastern University	Pedagogical Entryways into Digital Humanities: A Review of Linda K. Hughes and Sarah R. Robbins’ Teaching Transatlanticism (Edinburgh University Press, 2015)	000315	000302	000320	000233	000322	000305	000287	000191	000358	000419	https://digitalhumanities.org/dhq/vol/11/1/000274/000274.html
000275	2016	Tina Budzise-Weaver	Texas A&M University	Developing a Qualitative Coding Analysis of Visual Artwork for Humanities Research	000540	000423	000494	000122	000019	000560	000290	000031	000316	000337	https://digitalhumanities.org/dhq/vol/10/4/000275/000275.html
000276	2016	Kevin L. Ferguson	Queens College / CUNY	Digital Surrealism: Visualizing Walt Disney Animation Studios	000521	000500	000165	000496	000332	000063	000498	000486	000172	000195	https://digitalhumanities.org/dhq/vol/11/1/000276/000276.html
000277	2016	Henriette Roued-Cunliffe	University of Copenhagen	The Digital Future of Humanities through the Lens of DIY Culture	000596	000491	000386	000610	000267	000339	000443	000394	000213	000660	https://digitalhumanities.org/dhq/vol/10/4/000277/000277.html
000278	2016	Erik Kenneth Shell	University of California Los Angeles	Complex Modeling and You: A Review of Would-Be Worlds by John L. Casti (New York: John Wiley & Sons, 1997)	000127	000182	000195	000153	000122	000415	000560	000002	000066	000696	https://digitalhumanities.org/dhq/vol/10/4/000278/000278.html
000279	2017	John Bradley | Michele Pasin	King's College London | Springer Nature	Fitting Personal Interpretation with the Semantic Web: lessons learned from Pliny	000121	000255	000547	000122	000285	000546	000080	000027	000335	000188	https://digitalhumanities.org/dhq/vol/11/1/000279/000279.html
000280	2016	Dan Faltesek	Oregon State University	Obama’s Sixth Annual Address: Image, Affordance, Flow	000011	000468	000696	000043	000276	000456	000631	000153	000201	000533	https://digitalhumanities.org/dhq/vol/10/4/000280/000280.html
000281	2016	Yuta Hashimoto | Yoichi Iikura | Yukio Hisada | SungKook Kang | Tomoyo Arisawa | Daniel Kobayashi-Better	Kyoto University | Osaka University | Osaka University | Osaka University | Osaka University | Osaka University	The Kuzushiji Project: Developing a Mobile Learning Application for Reading Early Modern Japanese Texts	000501	000500	000600	000096	000098	000733	000332	000170	000717	000433	https://digitalhumanities.org/dhq/vol/11/1/000281/000281.html
000282	2016	Jonathan Blaney | Judith Siefring	Institute of Historical Research, University of London | Bodleian Libraries, University of Oxford	A Culture of non-citation: Assessing the digital impact of British History Online and the Early English Books Online Text Creation Partnership	000313	000709	000382	000572	000183	000220	000718	000555	000302	000063	https://digitalhumanities.org/dhq/vol/11/1/000282/000282.html
000283	2016	Patricia Murrieta-Flores | Christopher Donaldson | Ian Gregory	Digital Humanities Research Centre, University of Chester | History Department, Lancaster University | History Department, Lancaster University	GIS and Literary History: Advancing Digital Humanities research through the Spatial Analysis of historical travel writing and topographical literature	000337	000294	000490	000626	000043	000052	000679	000625	000262	000383	https://digitalhumanities.org/dhq/vol/11/1/000283/000283.html
000284	2017	Edin Tabak	University of Zenica	A Hybrid Model for Managing DH Projects	000665	000424	000411	000239	000671	000336	000421	000443	000107	000233	https://digitalhumanities.org/dhq/vol/11/1/000284/000284.html
000285	2017	Gérald Péoux | Jean-Roch Houllier	Université Paris Ouest Nanterre La Défense & Institut d'Histoire Moderne et Contemporaine (CNRS) | Thales University	To Visualize Past Communities: A Solution from Contemporary Practices in the Industry for the Digital Humanities	000668	000196	000293	000558	000634	000111	000731	000028	000069	000555	https://digitalhumanities.org/dhq/vol/11/2/000285/000285.html
000286	2017	Simon Fuller | James O'Sullivan	National University of Ireland, Maynooth | University of Sheffield	Structure over Style: Collaborative Authorship and the Revival of Literary Capitalism	000498	000371	000092	000499	000180	000100	000566	000497	000295	000461	https://digitalhumanities.org/dhq/vol/11/1/000286/000286.html
000287	2017	Thea Pitman | Claire Taylor	University of Leeds | University of Liverpool	Where’s the ML in DH? And Where’s the DH in ML? The Relationship between Modern Languages and Digital Humanities, and an Argument for a Critical DHML	000490	000691	000443	000706	000515	000553	000723	000407	000544	000709	https://digitalhumanities.org/dhq/vol/11/1/000287/000287.html
000288	2017	Uwe Springmann | Anke Lüdeling	LMU Munich & Humboldt-Universität zu Berlin | Humboldt-Universität zu Berlin	OCR of historical printings with an application to building diachronic corpora: A case study using the RIDGES herbal corpus	000682	000451	000412	000577	000593	000268	000526	000168	000517	000247	https://digitalhumanities.org/dhq/vol/11/2/000288/000288.html
000289	2017	James Lee | Jason Lee	University of Cincinnati | Independent Scholar	Shakespeare’s Tragic Social Network; or Why All the World’s a Stage	000562	000166	000222	000155	000300	000069	000121	000171	000401	000118	https://digitalhumanities.org/dhq/vol/11/2/000289/000289.html
000290	2017	Katrin Glinka | Christopher Pietsch | Marian Dörk	University of Applied Sciences Potsdam | University of Applied Sciences Potsdam | University of Applied Sciences Potsdam	Past Visions and Reconciling Views: Visualizing Time, Texture and Themes in Cultural Collections	000560	000540	000265	000719	000604	000379	000052	000494	000174	000372	https://digitalhumanities.org/dhq/vol/11/2/000290/000290.html
000291	2017	Christof Schöch	University of Würzburg, Germany	Topic Modeling Genre: An Exploration of French Classical and Enlightenment Drama	000687	000343	000434	000481	000431	000555	000342	000244	000691	000296	https://digitalhumanities.org/dhq/vol/11/2/000291/000291.html
000292	2017	Federico Nanni	University of Mannheim	Reconstructing a website’s lost past Methodological issues concerning the history of Unibo.it	000536	000256	000662	000501	000035	000282	000221	000270	000111	000411	https://digitalhumanities.org/dhq/vol/11/2/000292/000292.html
000293	2017	Peter Robinson	University of Saskatchewan	Some principles for making collaborative scholarly editions in digital form	000561	000455	000181	000054	000051	000503	000424	000729	000183	000028	https://digitalhumanities.org/dhq/vol/11/2/000293/000293.html
000294	2017	Daniele Salvoldi	Dahlem Research School, Freie Universität Berlin	A Historical Geographic Information System (HGIS) of Nubia Based on the William J. Bankes Archive (1815-1822)	000490	000031	000652	000272	000035	000415	000383	000252	000337	000626	https://digitalhumanities.org/dhq/vol/11/2/000294/000294.html
000295	2017	Francesca Frontini | Mohamed Amine Boukhaled | Jean-Gabriel Ganascia	Université Paul-Valéry Montpellier 3 - Praxiling UMR 5267 CNRS - UPVM3 | Laboratoire d'Informatique de Paris 6 (LIP6 UPMC) / Labex OBVIL | Laboratoire d'Informatique de Paris 6 (LIP6 UPMC) / Labex OBVIL	Mining for characterising patterns in literature using correspondence analysis: an experiment on French novels	000357	000349	000366	000348	000365	000354	000367	000042	000363	000606	https://digitalhumanities.org/dhq/vol/11/2/000295/000295.html
000296	2017	Patrick Jähnichen | Patrick Oesterling | Gerhard Heyer | Tom Liebmann | Gerik Scheuermann | Christoph Kuras	Machine Learning Group, Humboldt-Universität zu Berlin | Image and Signal Processing Group, Leipzig University, Germany | Natural Language Processing Group, Leipzig University, Germany | Image and Signal Processing Group, Leipzig University, Germany | Image and Signal Processing Group, Leipzig University, Germany | Natural Language Processing Group, Leipzig University, Germany	Exploratory Search Through Visual Analysis of Topic Models	000709	000291	000436	000555	000481	000434	000431	000244	000687	000553	https://digitalhumanities.org/dhq/vol/11/2/000296/000296.html
000297	2017	Yuri Bizzoni | Marianne Reboul | Angelo Del Grosso	University of Gothenburg | Université Paris-Sorbonne | Institute for Computational Liguistics A. Zampolli	Diachronic trends in Homeric translations	000357	000363	000348	000349	000359	000354	000362	000364	000365	000367	https://digitalhumanities.org/dhq/vol/11/2/000297/000297.html
000298	2017	Daniel Burckhardt	Humboldt-Universität zu Berlin	Comparing Disciplinary Patterns: Exploring the Humanities through the Lens of Scholarly Communication	000598	000461	000222	000244	000649	000111	000333	000371	000643	000223	https://digitalhumanities.org/dhq/vol/11/2/000298/000298.html
000299	2017	Taylor Arnold | Stacey Maples | Lauren Tilton | Laura Wexler	University of Richmond | Stanford University | University of Richmond | Yale University	Uncovering Latent Metadata in the FSA-OWI Photographic Archive	000086	000524	000129	000490	000494	000011	000139	000578	000448	000469	https://digitalhumanities.org/dhq/vol/11/2/000299/000299.html
000300	2017	Chloe Edmondson	Stanford University	An Enlightenment Utopia: The Network of Sociability in Corinne	000197	000367	000349	000667	000357	000363	000354	000285	000364	000482	https://digitalhumanities.org/dhq/vol/11/2/000300/000300.html
000302	2017	Janelle Jenstad | Kim McLean-Fiander | Kathryn R. McPherson	University of Victoria | University of Victoria | Utah Valley University	The MoEML Pedagogical Partnership Program	000330	000334	000305	000572	000668	000443	000315	000480	000322	000080	https://digitalhumanities.org/dhq/vol/11/3/000302/000302.html
000303	2017	Brandon T. Locke	Michigan State University	Digital Humanities Pedagogy as Essential Liberal Education: A Framework for Curriculum Development	000311	000330	000252	000516	000334	000314	000302	000647	000305	000358	https://digitalhumanities.org/dhq/vol/11/3/000303/000303.html
000304	2017	Andrew Bretz	Wilfrid Laurier University	The New Itinerancy: Digital Pedagogy and the Adjunct Instructor in the Modern Academy	000398	000494	000395	000415	000099	000721	000358	000330	000315	000198	https://digitalhumanities.org/dhq/vol/11/3/000304/000304.html
000305	2017	Emily Christina Murphy | Shannon R. Smith	Queen's University | Bader International Study Centre, Herstmonceux Castle, Queen's University	Undergraduate Students and Digital Humanities Belonging: Metaphors and Methods for Including Undergraduate Research in DH Communities	000334	000302	000315	000419	000358	000721	000443	000610	000416	000233	https://digitalhumanities.org/dhq/vol/11/3/000305/000305.html
000306	2017	Danica Savonick | Lisa Tagliaferri	The Graduate Center, CUNY | The Graduate Center, CUNY	Building a Student-Centered (Digital) Learning Community With Undergraduates	000470	000334	000303	000322	000557	000315	000305	000478	000302	000630	https://digitalhumanities.org/dhq/vol/11/3/000306/000306.html
000307	2017	Jürgen Enge | Heinz Werner Kramski	FHNW Academy of Art and Design, Basel | German Literature Archive Marbach	Friedrich Kittler's Digital Legacy – PART I - Challenges, Insights and Problem-Solving Approaches in the Editing of Complex Digital Data Collections	000308	000151	000102	000120	000087	000356	000397	000110	000153	000141	https://digitalhumanities.org/dhq/vol/11/2/000307/000307.html
000308	2017	Susanne Holl	Berlin, Germany	Friedrich Kittler's Digital Legacy – PART II - Friedrich Kittler and the Digital Humanities: Forerunner, Godfather, Object of Research. An Indexer Model Research	000307	000102	000110	000151	000280	000120	000397	000713	000011	000356	https://digitalhumanities.org/dhq/vol/11/2/000308/000308.html
000309	2017	Daniel Schüller | Christian Beecks | Marwan Hassani | Jennifer Hinnell | Bela Brenger | Thomas Seidl | Irene Mittelberg	Natural Media Lab, Human Technology Centre, RWTH Aachen University | University of Münster | Data Management and Exploration Group, RWTH Aachen University | Department of Linguistics, University of Alberta | Natural Media Lab, Human Technology Centre, RWTH Aachen University | Ludwig Maximilian University of Munich | Natural Media Lab, Human Technology Centre, RWTH Aachen University	Automated Pattern Analysis in Gesture Research: Similarity Measuring in 3D Motion Capture Models of Communicative Action	000192	000233	000011	000138	000280	000286	000120	000395	000463	000506	https://digitalhumanities.org/dhq/vol/11/2/000309/000309.html
000310	2017	Alex Christie	Brock University	Building a Toolkit for Digital Pedagogy	000394	000334	000315	000302	000591	000443	000106	000305	000303	000330	https://digitalhumanities.org/dhq/vol/11/3/000310/000310.html
000311	2017	Caitlin Christian-Lamb | Anelise Hanson Shrout	Davidson College | California State University Fullerton	"Starting From Scratch"? Workshopping New Directions in Undergraduate Digital Humanities	000303	000322	000334	000305	000330	000358	000677	000721	000252	000647	https://digitalhumanities.org/dhq/vol/11/3/000311/000311.html
000312	2017	Adriana Álvarez Sánchez | Miriam Peña Pimentel	National Autonomous University of Mexico | National Autonomous University of Mexico	DH for History Students: A Case Study at the Facultad de Filosofía y Letras (National Autonomous University of Mexico)	000221	000721	000466	000080	000199	000591	000413	000490	000306	000116	https://digitalhumanities.org/dhq/vol/11/3/000312/000312.html
