Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000265	2016	Suzan Verberne | Lou Boves | Antal van den Bosch	Radboud University | Radboud University | Radboud University	Information access in the art history domain: Evaluating a federated search engine for Rembrandt research	000388	000107	000081	000133	000118	000608	000717	000317	000588	000421	https://digitalhumanities.org/dhq/vol/10/4/000265/000265.html
000266	2016	Jim Egan	Brown University	Literary Data Mining: A review of Matthew Jockers, Macroanalysis: Digital Methods and Literary History (Urbana: University of Illinois Press, 2013).	000430	000274	000143	000445	000670	000564	000676	000134	000316	000396	https://digitalhumanities.org/dhq/vol/10/3/000266/000266.html
000267	2016	Brett Oppegaard | Michael Rabby	University of Hawaii | Washington State University Vancouver	The App-Maker Model: An Embodied Expansion of Mobile Cyberinfrastructure	000388	000136	000063	000183	000335	000400	000600	000362	000450	000269	https://digitalhumanities.org/dhq/vol/10/3/000267/000267.html
000268	2016	Hannah Alpert-Abrams	University of Texas at Austin	Machine Reading the Primeros Libros	000213	000522	000196	000154	000734	000421	000471	000168	000280	000092	https://digitalhumanities.org/dhq/vol/10/4/000268/000268.html
000269	2016	Miguel Escobar Varela	National University of Singapore	The Archive as Repertoire: Transience and Sustainability in Digital Archives	000625	000661	000388	000202	000138	000507	000654	000421	000338	000154	https://digitalhumanities.org/dhq/vol/10/4/000269/000269.html
000270	2016	Adam Crymble	University of Hertfordshire	Digital library search preferences amongst historians and genealogists: British History Online user survey	000072	000363	000387	000379	000610	000016	000061	000251	000025	000322	https://digitalhumanities.org/dhq/vol/10/4/000270/000270.html
000271	2016	Nicholas M Van Horn | Aaron Beveridge | Sean Morey	Capital University | University of Florida | University of Tennessee, Knoxville	Attention Ecology: Trend Circulation and the Virality Threshold	000195	000201	000307	000052	000092	000582	000696	000155	000189	000555	https://digitalhumanities.org/dhq/vol/10/4/000271/000271.html
000272	2016	Pieter François | J.G. Manning | Harvey Whitehouse | Rob Brennan | Thomas Currie | Kevin Feeney | Peter Turchin	University of Hertfordshire, University of Oxford | Yale University | University of Oxford | Trinity College Dublin | University of Exeter, Penryn Campus | Trinity College Dublin | University of Connecticut	A Macroscope for Global History: Seshat Global History Databank, a methodological overview	000388	000162	000243	000134	000661	000421	000456	000654	000274	000264	https://digitalhumanities.org/dhq/vol/10/4/000272/000272.html
000273	2016	Timothy Messer-Kruse	Bowling Green State University	Racial Proxies in Daily News: A Case Study of the Use of Directional Euphemisms	000224	000548	000096	000622	000300	000464	000002	000165	000228	000274	https://digitalhumanities.org/dhq/vol/10/4/000273/000273.html
000274	2016	Elizabeth Polcha	Northeastern University	Pedagogical Entryways into Digital Humanities: A Review of Linda K. Hughes and Sarah R. Robbins’ Teaching Transatlanticism (Edinburgh University Press, 2015)	000445	000604	000456	000134	000529	000162	000436	000127	000194	000496	https://digitalhumanities.org/dhq/vol/11/1/000274/000274.html
000275	2016	Tina Budzise-Weaver	Texas A&M University	Developing a Qualitative Coding Analysis of Visual Artwork for Humanities Research	000248	000262	000338	000038	000508	000388	000725	000215	000494	000393	https://digitalhumanities.org/dhq/vol/10/4/000275/000275.html
000276	2016	Kevin L. Ferguson	Queens College / CUNY	Digital Surrealism: Visualizing Walt Disney Animation Studios	000644	000032	000148	000183	000419	000131	000241	000714	000563	000388	https://digitalhumanities.org/dhq/vol/11/1/000276/000276.html
000277	2016	Henriette Roued-Cunliffe	University of Copenhagen	The Digital Future of Humanities through the Lens of DIY Culture	000050	000696	000388	000393	000654	000008	000421	000674	000009	000427	https://digitalhumanities.org/dhq/vol/10/4/000277/000277.html
000278	2016	Erik Kenneth Shell	University of California Los Angeles	Complex Modeling and You: A Review of Would-Be Worlds by John L. Casti (New York: John Wiley & Sons, 1997)	000424	000025	000249	000510	000610	000057	000127	000454	000430	000654	https://digitalhumanities.org/dhq/vol/10/4/000278/000278.html
000279	2017	John Bradley | Michele Pasin	King's College London | Springer Nature	Fitting Personal Interpretation with the Semantic Web: lessons learned from Pliny	000399	000348	000613	000564	000143	000473	000720	000299	000454	000388	https://digitalhumanities.org/dhq/vol/11/1/000279/000279.html
000280	2016	Dan Faltesek	Oregon State University	Obama’s Sixth Annual Address: Image, Affordance, Flow	000707	000259	000213	000507	000703	000696	000625	000249	000262	000653	https://digitalhumanities.org/dhq/vol/10/4/000280/000280.html
000281	2016	Yuta Hashimoto | Yoichi Iikura | Yukio Hisada | SungKook Kang | Tomoyo Arisawa | Daniel Kobayashi-Better	Kyoto University | Osaka University | Osaka University | Osaka University | Osaka University | Osaka University	The Kuzushiji Project: Developing a Mobile Learning Application for Reading Early Modern Japanese Texts	000703	000062	000541	000674	000262	000507	000338	000259	000524	000213	https://digitalhumanities.org/dhq/vol/11/1/000281/000281.html
000282	2016	Jonathan Blaney | Judith Siefring	Institute of Historical Research, University of London | Bodleian Libraries, University of Oxford	A Culture of non-citation: Assessing the digital impact of British History Online and the Early English Books Online Text Creation Partnership	000012	000408	000204	000388	000443	000416	000081	000447	000582	000600	https://digitalhumanities.org/dhq/vol/11/1/000282/000282.html
000283	2016	Patricia Murrieta-Flores | Christopher Donaldson | Ian Gregory	Digital Humanities Research Centre, University of Chester | History Department, Lancaster University | History Department, Lancaster University	GIS and Literary History: Advancing Digital Humanities research through the Spatial Analysis of historical travel writing and topographical literature	000373	000625	000595	000443	000679	000015	000296	000388	000185	000523	https://digitalhumanities.org/dhq/vol/11/1/000283/000283.html
000284	2017	Edin Tabak	University of Zenica	A Hybrid Model for Managing DH Projects	000395	000613	000480	000720	000086	000172	000175	000712	000102	000299	https://digitalhumanities.org/dhq/vol/11/1/000284/000284.html
000285	2017	Gérald Péoux | Jean-Roch Houllier	Université Paris Ouest Nanterre La Défense & Institut d'Histoire Moderne et Contemporaine (CNRS) | Thales University	To Visualize Past Communities: A Solution from Contemporary Practices in the Industry for the Digital Humanities	000189	000334	000534	000133	000138	000734	000259	000388	000077	000338	https://digitalhumanities.org/dhq/vol/11/2/000285/000285.html
000286	2017	Simon Fuller | James O'Sullivan	National University of Ireland, Maynooth | University of Sheffield	Structure over Style: Collaborative Authorship and the Revival of Literary Capitalism	000238	000501	000490	000707	000539	000148	000111	000082	000217	000732	https://digitalhumanities.org/dhq/vol/11/1/000286/000286.html
000287	2017	Thea Pitman | Claire Taylor	University of Leeds | University of Liverpool	Where’s the ML in DH? And Where’s the DH in ML? The Relationship between Modern Languages and Digital Humanities, and an Argument for a Critical DHML	000098	000320	000605	000638	000217	000568	000621	000371	000364	000146	https://digitalhumanities.org/dhq/vol/11/1/000287/000287.html
000288	2017	Uwe Springmann | Anke Lüdeling	LMU Munich & Humboldt-Universität zu Berlin | Humboldt-Universität zu Berlin	OCR of historical printings with an application to building diachronic corpora: A case study using the RIDGES herbal corpus	000235	000464	000237	000529	000424	000404	000625	000493	000174	000236	https://digitalhumanities.org/dhq/vol/11/2/000288/000288.html
000289	2017	James Lee | Jason Lee	University of Cincinnati | Independent Scholar	Shakespeare’s Tragic Social Network; or Why All the World’s a Stage	000506	000465	000623	000697	000684	000582	000238	000515	000698	000458	https://digitalhumanities.org/dhq/vol/11/2/000289/000289.html
000290	2017	Katrin Glinka | Christopher Pietsch | Marian Dörk	University of Applied Sciences Potsdam | University of Applied Sciences Potsdam | University of Applied Sciences Potsdam	Past Visions and Reconciling Views: Visualizing Time, Texture and Themes in Cultural Collections	000190	000546	000617	000507	000725	000731	000674	000050	000158	000350	https://digitalhumanities.org/dhq/vol/11/2/000290/000290.html
000291	2017	Christof Schöch	University of Würzburg, Germany	Topic Modeling Genre: An Exploration of French Classical and Enlightenment Drama	000213	000521	000212	000565	000635	000653	000280	000625	000537	000507	https://digitalhumanities.org/dhq/vol/11/2/000291/000291.html
000292	2017	Federico Nanni	University of Mannheim	Reconstructing a website’s lost past Methodological issues concerning the history of Unibo.it	000494	000490	000388	000643	000707	000609	000443	000472	000401	000419	https://digitalhumanities.org/dhq/vol/11/2/000292/000292.html
000293	2017	Peter Robinson	University of Saskatchewan	Some principles for making collaborative scholarly editions in digital form	000045	000693	000224	000103	000625	000541	000600	000647	000254	000443	https://digitalhumanities.org/dhq/vol/11/2/000293/000293.html
000294	2017	Daniele Salvoldi	Dahlem Research School, Freie Universität Berlin	A Historical Geographic Information System (HGIS) of Nubia Based on the William J. Bankes Archive (1815-1822)	000191	000346	000068	000731	000190	000486	000013	000158	000724	000649	https://digitalhumanities.org/dhq/vol/11/2/000294/000294.html
000295	2017	Francesca Frontini | Mohamed Amine Boukhaled | Jean-Gabriel Ganascia	Université Paul-Valéry Montpellier 3 - Praxiling UMR 5267 CNRS - UPVM3 | Laboratoire d'Informatique de Paris 6 (LIP6 UPMC) / Labex OBVIL | Laboratoire d'Informatique de Paris 6 (LIP6 UPMC) / Labex OBVIL	Mining for characterising patterns in literature using correspondence analysis: an experiment on French novels	000379	000497	000402	000251	000610	000448	000072	000025	000363	000168	https://digitalhumanities.org/dhq/vol/11/2/000295/000295.html
000296	2017	Patrick Jähnichen | Patrick Oesterling | Gerhard Heyer | Tom Liebmann | Gerik Scheuermann | Christoph Kuras	Machine Learning Group, Humboldt-Universität zu Berlin | Image and Signal Processing Group, Leipzig University, Germany | Natural Language Processing Group, Leipzig University, Germany | Image and Signal Processing Group, Leipzig University, Germany | Image and Signal Processing Group, Leipzig University, Germany | Natural Language Processing Group, Leipzig University, Germany	Exploratory Search Through Visual Analysis of Topic Models	000703	000095	000092	000522	000177	000213	000259	000585	000002	000034	https://digitalhumanities.org/dhq/vol/11/2/000296/000296.html
000297	2017	Yuri Bizzoni | Marianne Reboul | Angelo Del Grosso	University of Gothenburg | Université Paris-Sorbonne | Institute for Computational Liguistics A. Zampolli	Diachronic trends in Homeric translations	000585	000193	000035	000389	000020	000706	000370	000623	000683	000092	https://digitalhumanities.org/dhq/vol/11/2/000297/000297.html
000298	2017	Daniel Burckhardt	Humboldt-Universität zu Berlin	Comparing Disciplinary Patterns: Exploring the Humanities through the Lens of Scholarly Communication	000002	000510	000595	000372	000464	000453	000089	000654	000046	000165	https://digitalhumanities.org/dhq/vol/11/2/000298/000298.html
000299	2017	Taylor Arnold | Stacey Maples | Lauren Tilton | Laura Wexler	University of Richmond | Stanford University | University of Richmond | Yale University	Uncovering Latent Metadata in the FSA-OWI Photographic Archive	000613	000720	000175	000495	000395	000086	000113	000038	000172	000421	https://digitalhumanities.org/dhq/vol/11/2/000299/000299.html
000300	2017	Chloe Edmondson	Stanford University	An Enlightenment Utopia: The Network of Sociability in Corinne	000118	000107	000081	000388	000416	000408	000654	000443	000647	000362	https://digitalhumanities.org/dhq/vol/11/2/000300/000300.html
000302	2017	Janelle Jenstad | Kim McLean-Fiander | Kathryn R. McPherson	University of Victoria | University of Victoria | Utah Valley University	The MoEML Pedagogical Partnership Program	000424	000296	000392	000107	000081	000612	000609	000388	000416	000300	https://digitalhumanities.org/dhq/vol/11/3/000302/000302.html
000303	2017	Brandon T. Locke	Michigan State University	Digital Humanities Pedagogy as Essential Liberal Education: A Framework for Curriculum Development	000067	000319	000579	000123	000724	000346	000659	000559	000137	000454	https://digitalhumanities.org/dhq/vol/11/3/000303/000303.html
000304	2017	Andrew Bretz	Wilfrid Laurier University	The New Itinerancy: Digital Pedagogy and the Adjunct Instructor in the Modern Academy	000570	000388	000654	000107	000600	000038	000416	000118	000343	000128	https://digitalhumanities.org/dhq/vol/11/3/000304/000304.html
000305	2017	Emily Christina Murphy | Shannon R. Smith	Queen's University | Bader International Study Centre, Herstmonceux Castle, Queen's University	Undergraduate Students and Digital Humanities Belonging: Metaphors and Methods for Including Undergraduate Research in DH Communities	000471	000507	000093	000717	000075	000092	000697	000620	000465	000177	https://digitalhumanities.org/dhq/vol/11/3/000305/000305.html
